original_filename,src_ratio,src_format,com_ratio,com_format,metric,score
tadej-skofic-571573-unsplash,10,jpg,40,jp2,SSIM,0.9567548847717847
tadej-skofic-571573-unsplash,10,jpg,40,jp2,SCC,0.14421488821326564
tadej-skofic-571573-unsplash,10,jpg,40,jp2,SAM,0.019857401275188005
tadej-skofic-571573-unsplash,10,jpg,40,jp2,VIFP,0.906502892268484
tadej-skofic-571573-unsplash,10,jpg,40,jpg,PSNR,38.00721016327461
tadej-skofic-571573-unsplash,10,jpg,40,jpg,UQI,0.9946202054616243
tadej-skofic-571573-unsplash,10,jpg,40,jpg,SSIM,0.9345958488688674
tadej-skofic-571573-unsplash,10,jpg,40,jpg,SCC,0.14696318638210118
tadej-skofic-571573-unsplash,10,jpg,40,jpg,SAM,0.0279515947519289
tadej-skofic-571573-unsplash,10,jpg,40,jpg,VIFP,0.9054846644582377
tadej-skofic-571573-unsplash,10,jpg,40,jxr,PSNR,39.20466980290596
tadej-skofic-571573-unsplash,10,jpg,40,jxr,UQI,0.9963925441081426
tadej-skofic-571573-unsplash,10,jpg,40,jxr,SSIM,0.9352398197790924
tadej-skofic-571573-unsplash,10,jpg,40,jxr,SCC,0.11211071940363503
tadej-skofic-571573-unsplash,10,jpg,40,jxr,SAM,0.02436305110987108
tadej-skofic-571573-unsplash,10,jpg,40,jxr,VIFP,0.9223126569906405
tadej-skofic-571573-unsplash,10,jpg,60,bpg,PSNR,41.08143686818071
tadej-skofic-571573-unsplash,10,jpg,60,bpg,UQI,0.9972984353922838
tadej-skofic-571573-unsplash,10,jpg,60,bpg,SSIM,0.9565636441621997
tadej-skofic-571573-unsplash,10,jpg,60,bpg,SCC,0.15919512395746108
tadej-skofic-571573-unsplash,10,jpg,60,bpg,SAM,0.019626803546675953
tadej-skofic-571573-unsplash,10,jpg,60,bpg,VIFP,0.9407622065868696
tadej-skofic-571573-unsplash,10,jpg,60,jp2,PSNR,39.59947616297815
tadej-skofic-571573-unsplash,10,jpg,60,jp2,UQI,0.9958276676283214
tadej-skofic-571573-unsplash,10,jpg,60,jp2,SSIM,0.9494803576162072
tadej-skofic-571573-unsplash,10,jpg,60,jp2,SCC,0.11562905917794324
tadej-skofic-571573-unsplash,10,jpg,60,jp2,SAM,0.0225069441207806
tadej-skofic-571573-unsplash,10,jpg,60,jp2,VIFP,0.8994011196162054
tadej-skofic-571573-unsplash,10,jpg,60,jpg,PSNR,33.14377394491051
tadej-skofic-571573-unsplash,10,jpg,60,jpg,UQI,0.9838044393882615
tadej-skofic-571573-unsplash,10,jpg,60,jpg,SSIM,0.8716435192536003
tadej-skofic-571573-unsplash,10,jpg,60,jpg,SCC,0.05825557231958742
tadej-skofic-571573-unsplash,10,jpg,60,jpg,SAM,0.04873171899426377
tadej-skofic-571573-unsplash,10,jpg,60,jpg,VIFP,0.8286519246845876
tadej-skofic-571573-unsplash,10,jpg,60,jxr,PSNR,38.05117005272196
tadej-skofic-571573-unsplash,10,jpg,60,jxr,UQI,0.9956870550829509
tadej-skofic-571573-unsplash,10,jpg,60,jxr,SSIM,0.9232550369526035
tadej-skofic-571573-unsplash,10,jpg,60,jxr,SCC,0.08673264438998618
tadej-skofic-571573-unsplash,10,jpg,60,jxr,SAM,0.027780256364645844
tadej-skofic-571573-unsplash,10,jpg,60,jxr,VIFP,0.9100069055700512
tadej-skofic-571573-unsplash,10,jpg,80,bpg,PSNR,40.27792159742755
tadej-skofic-571573-unsplash,10,jpg,80,bpg,UQI,0.9968507970524566
tadej-skofic-571573-unsplash,10,jpg,80,bpg,SSIM,0.9509572438417925
tadej-skofic-571573-unsplash,10,jpg,80,bpg,SCC,0.13401613782064817
tadej-skofic-571573-unsplash,10,jpg,80,bpg,SAM,0.021515495527527625
tadej-skofic-571573-unsplash,10,jpg,80,bpg,VIFP,0.9329098179535046
tadej-skofic-571573-unsplash,10,jpg,80,jp2,PSNR,38.62130123682166
tadej-skofic-571573-unsplash,10,jpg,80,jp2,UQI,0.9951310504290447
tadej-skofic-571573-unsplash,10,jpg,80,jp2,SSIM,0.9415780861048785
tadej-skofic-571573-unsplash,10,jpg,80,jp2,SCC,0.08081736795569078
tadej-skofic-571573-unsplash,10,jpg,80,jp2,SAM,0.025184738915227028
tadej-skofic-571573-unsplash,10,jpg,80,jp2,VIFP,0.8916912492371823
tadej-skofic-571573-unsplash,10,jpg,80,jpg,PSNR,24.414213150565555
tadej-skofic-571573-unsplash,10,jpg,80,jpg,UQI,0.8902535842252086
tadej-skofic-571573-unsplash,10,jpg,80,jpg,SSIM,0.715036821818806
tadej-skofic-571573-unsplash,10,jpg,80,jpg,SCC,0.011331652955147556
tadej-skofic-571573-unsplash,10,jpg,80,jpg,SAM,0.13106612833483602
tadej-skofic-571573-unsplash,10,jpg,80,jpg,VIFP,0.6223259576363079
tadej-skofic-571573-unsplash,10,jpg,80,jxr,PSNR,37.12366991853288
tadej-skofic-571573-unsplash,10,jpg,80,jxr,UQI,0.9950133896848161
tadej-skofic-571573-unsplash,10,jpg,80,jxr,SSIM,0.9128682547787553
tadej-skofic-571573-unsplash,10,jpg,80,jxr,SCC,0.06967881835602698
tadej-skofic-571573-unsplash,10,jpg,80,jxr,SAM,0.030870951812407902
tadej-skofic-571573-unsplash,10,jpg,80,jxr,VIFP,0.895949646553344
tadej-skofic-571573-unsplash,30,jp2,20,bpg,PSNR,41.46219127442001
tadej-skofic-571573-unsplash,30,jp2,20,bpg,UQI,0.9972820382532012
tadej-skofic-571573-unsplash,30,jp2,20,bpg,SSIM,0.967019707438321
tadej-skofic-571573-unsplash,30,jp2,20,bpg,SCC,0.14331861191110348
tadej-skofic-571573-unsplash,30,jp2,20,bpg,SAM,0.01804952570919796
tadej-skofic-571573-unsplash,30,jp2,20,bpg,VIFP,0.9212905176718597
tadej-skofic-571573-unsplash,30,jp2,20,jp2,PSNR,44.68115279578791
tadej-skofic-571573-unsplash,30,jp2,20,jp2,UQI,0.9988616115422749
tadej-skofic-571573-unsplash,30,jp2,20,jp2,SSIM,0.9816288387888964
tadej-skofic-571573-unsplash,30,jp2,20,jp2,SCC,0.5823097712555229
tadej-skofic-571573-unsplash,30,jp2,20,jp2,SAM,0.012888305730665225
tadej-skofic-571573-unsplash,30,jp2,20,jp2,VIFP,0.9535107253027318
tadej-skofic-571573-unsplash,30,jp2,20,jpg,PSNR,40.21302201152466
tadej-skofic-571573-unsplash,30,jp2,20,jpg,UQI,0.9966089062057556
tadej-skofic-571573-unsplash,30,jp2,20,jpg,SSIM,0.9585570382300196
tadej-skofic-571573-unsplash,30,jp2,20,jpg,SCC,0.1431609626575588
tadej-skofic-571573-unsplash,30,jp2,20,jpg,SAM,0.021026005885280318
tadej-skofic-571573-unsplash,30,jp2,20,jpg,VIFP,0.9191464879869243
tadej-skofic-571573-unsplash,30,jp2,20,jxr,PSNR,40.5271752546752
tadej-skofic-571573-unsplash,30,jp2,20,jxr,UQI,0.9971064714877524
tadej-skofic-571573-unsplash,30,jp2,20,jxr,SSIM,0.9604853609729194
tadej-skofic-571573-unsplash,30,jp2,20,jxr,SCC,0.11662351735442374
tadej-skofic-571573-unsplash,30,jp2,20,jxr,SAM,0.020057588848510836
tadej-skofic-571573-unsplash,30,jp2,20,jxr,VIFP,0.9110521276116181
tadej-skofic-571573-unsplash,30,jp2,40,bpg,PSNR,41.498311308540465
tadej-skofic-571573-unsplash,30,jp2,40,bpg,UQI,0.997630753270466
tadej-skofic-571573-unsplash,30,jp2,40,bpg,SSIM,0.9710884262001661
tadej-skofic-571573-unsplash,30,jp2,40,bpg,SCC,0.1347242988847073
tadej-skofic-571573-unsplash,30,jp2,40,bpg,SAM,0.01800831272467883
tadej-skofic-571573-unsplash,30,jp2,40,bpg,VIFP,0.9208405721006725
tadej-skofic-571573-unsplash,30,jp2,40,jp2,PSNR,inf
tadej-skofic-571573-unsplash,30,jp2,40,jp2,UQI,1.0
tadej-skofic-571573-unsplash,30,jp2,40,jp2,SSIM,1.0
tadej-skofic-571573-unsplash,30,jp2,40,jp2,SCC,0.9963078428785079
tadej-skofic-571573-unsplash,30,jp2,40,jp2,SAM,9.934107462565104e-09
tadej-skofic-571573-unsplash,30,jp2,40,jp2,VIFP,0.9999999999865582
tadej-skofic-571573-unsplash,30,jp2,40,jpg,PSNR,37.817594307722445
tadej-skofic-571573-unsplash,30,jp2,40,jpg,UQI,0.9942796789987174
tadej-skofic-571573-unsplash,30,jp2,40,jpg,SSIM,0.9430188081978298
tadej-skofic-571573-unsplash,30,jp2,40,jpg,SCC,0.10611008578417296
tadej-skofic-571573-unsplash,30,jp2,40,jpg,SAM,0.02809265036752627
tadej-skofic-571573-unsplash,30,jp2,40,jpg,VIFP,0.9039359982249381
tadej-skofic-571573-unsplash,30,jp2,40,jxr,PSNR,39.05090437949438
tadej-skofic-571573-unsplash,30,jp2,40,jxr,UQI,0.9964290188208499
tadej-skofic-571573-unsplash,30,jp2,40,jxr,SSIM,0.9483984179070215
tadej-skofic-571573-unsplash,30,jp2,40,jxr,SCC,0.07503385819249628
tadej-skofic-571573-unsplash,30,jp2,40,jxr,SAM,0.023993316749098426
tadej-skofic-571573-unsplash,30,jp2,40,jxr,VIFP,0.9056053963853287
tadej-skofic-571573-unsplash,30,jp2,60,bpg,PSNR,40.94765103901891
tadej-skofic-571573-unsplash,30,jp2,60,bpg,UQI,0.9974042780666187
tadej-skofic-571573-unsplash,30,jp2,60,bpg,SSIM,0.9695228313178754
tadej-skofic-571573-unsplash,30,jp2,60,bpg,SCC,0.1122648590000185
tadej-skofic-571573-unsplash,30,jp2,60,bpg,SAM,0.01915591127447692
tadej-skofic-571573-unsplash,30,jp2,60,bpg,VIFP,0.9162324616830819
tadej-skofic-571573-unsplash,30,jp2,60,jp2,PSNR,43.96133142507961
tadej-skofic-571573-unsplash,30,jp2,60,jp2,UQI,0.9983732464029872
tadej-skofic-571573-unsplash,30,jp2,60,jp2,SSIM,0.9832165879096438
tadej-skofic-571573-unsplash,30,jp2,60,jp2,SCC,0.6010171032801758
tadej-skofic-571573-unsplash,30,jp2,60,jp2,SAM,0.014037951662166282
tadej-skofic-571573-unsplash,30,jp2,60,jp2,VIFP,0.9271889545798692
tadej-skofic-571573-unsplash,30,jp2,60,jpg,PSNR,33.17809697206077
tadej-skofic-571573-unsplash,30,jp2,60,jpg,UQI,0.9837011360089881
tadej-skofic-571573-unsplash,30,jp2,60,jpg,SSIM,0.8856152066165438
tadej-skofic-571573-unsplash,30,jp2,60,jpg,SCC,0.0409450475519982
tadej-skofic-571573-unsplash,30,jp2,60,jpg,SAM,0.04813198592550738
tadej-skofic-571573-unsplash,30,jp2,60,jpg,VIFP,0.835924501838137
tadej-skofic-571573-unsplash,30,jp2,60,jxr,PSNR,38.058445053407645
tadej-skofic-571573-unsplash,30,jp2,60,jxr,UQI,0.9959408036775943
tadej-skofic-571573-unsplash,30,jp2,60,jxr,SSIM,0.9388362607085692
tadej-skofic-571573-unsplash,30,jp2,60,jxr,SCC,0.05841085720229533
tadej-skofic-571573-unsplash,30,jp2,60,jxr,SAM,0.02702845828099119
tadej-skofic-571573-unsplash,30,jp2,60,jxr,VIFP,0.8984613592382699
tadej-skofic-571573-unsplash,30,jp2,80,bpg,PSNR,40.37978499702384
tadej-skofic-571573-unsplash,30,jp2,80,bpg,UQI,0.997149223342662
tadej-skofic-571573-unsplash,30,jp2,80,bpg,SSIM,0.9664949305698659
tadej-skofic-571573-unsplash,30,jp2,80,bpg,SCC,0.09839711500313927
tadej-skofic-571573-unsplash,30,jp2,80,bpg,SAM,0.02056200299302149
tadej-skofic-571573-unsplash,30,jp2,80,bpg,VIFP,0.9147030680771362
tadej-skofic-571573-unsplash,30,jp2,80,jp2,PSNR,41.301248928857
tadej-skofic-571573-unsplash,30,jp2,80,jp2,UQI,0.9976260307429117
tadej-skofic-571573-unsplash,30,jp2,80,jp2,SSIM,0.9716898232594725
tadej-skofic-571573-unsplash,30,jp2,80,jp2,SCC,0.4834120845049058
tadej-skofic-571573-unsplash,30,jp2,80,jp2,SAM,0.019010811459842673
tadej-skofic-571573-unsplash,30,jp2,80,jp2,VIFP,0.9170455129553511
tadej-skofic-571573-unsplash,30,jp2,80,jpg,PSNR,24.396924484416445
tadej-skofic-571573-unsplash,30,jp2,80,jpg,UQI,0.8906383695538671
tadej-skofic-571573-unsplash,30,jp2,80,jpg,SSIM,0.7304177634569254
tadej-skofic-571573-unsplash,30,jp2,80,jpg,SCC,0.007996782973821925
tadej-skofic-571573-unsplash,30,jp2,80,jpg,SAM,0.13099820699908662
tadej-skofic-571573-unsplash,30,jp2,80,jpg,VIFP,0.6240048441513029
tadej-skofic-571573-unsplash,30,jp2,80,jxr,PSNR,37.200262857736654
tadej-skofic-571573-unsplash,30,jp2,80,jxr,UQI,0.9953521471540729
tadej-skofic-571573-unsplash,30,jp2,80,jxr,SSIM,0.9298768883909657
tadej-skofic-571573-unsplash,30,jp2,80,jxr,SCC,0.04856461934232333
tadej-skofic-571573-unsplash,30,jp2,80,jxr,SAM,0.029906372717109345
tadej-skofic-571573-unsplash,30,jp2,80,jxr,VIFP,0.8923614676203053
tadej-skofic-571573-unsplash,30,jpg,20,bpg,PSNR,40.16314748761382
tadej-skofic-571573-unsplash,30,jpg,20,bpg,UQI,0.9968181553729125
tadej-skofic-571573-unsplash,30,jpg,20,bpg,SSIM,0.9581244325942021
tadej-skofic-571573-unsplash,30,jpg,20,bpg,SCC,0.17231984124571892
tadej-skofic-571573-unsplash,30,jpg,20,bpg,SAM,0.02181547936420546
tadej-skofic-571573-unsplash,30,jpg,20,bpg,VIFP,0.9367292260586914
tadej-skofic-571573-unsplash,30,jpg,20,jp2,PSNR,39.12964876975933
tadej-skofic-571573-unsplash,30,jpg,20,jp2,UQI,0.9956806660665105
tadej-skofic-571573-unsplash,30,jpg,20,jp2,SSIM,0.9512423319322685
tadej-skofic-571573-unsplash,30,jpg,20,jp2,SCC,0.1494787562355024
tadej-skofic-571573-unsplash,30,jpg,20,jp2,SAM,0.02406843962787954
tadej-skofic-571573-unsplash,30,jpg,20,jp2,VIFP,0.9116997694757532
tadej-skofic-571573-unsplash,30,jpg,20,jpg,PSNR,39.7585703452633
tadej-skofic-571573-unsplash,30,jpg,20,jpg,UQI,0.9965179659888871
tadej-skofic-571573-unsplash,30,jpg,20,jpg,SSIM,0.9545543028051239
tadej-skofic-571573-unsplash,30,jpg,20,jpg,SCC,0.2934288073391273
tadej-skofic-571573-unsplash,30,jpg,20,jpg,SAM,0.022877665163401992
tadej-skofic-571573-unsplash,30,jpg,20,jpg,VIFP,0.9322678093753329
tadej-skofic-571573-unsplash,30,jpg,20,jxr,PSNR,39.476250718964025
tadej-skofic-571573-unsplash,30,jpg,20,jxr,UQI,0.9966969921759193
tadej-skofic-571573-unsplash,30,jpg,20,jxr,SSIM,0.9504439420171883
tadej-skofic-571573-unsplash,30,jpg,20,jxr,SCC,0.22950520263829435
tadej-skofic-571573-unsplash,30,jpg,20,jxr,SAM,0.023666062240892436
tadej-skofic-571573-unsplash,30,jpg,20,jxr,VIFP,0.9238045864855219
tadej-skofic-571573-unsplash,30,jpg,40,bpg,PSNR,40.20520279136025
tadej-skofic-571573-unsplash,30,jpg,40,bpg,UQI,0.9969764901056606
tadej-skofic-571573-unsplash,30,jpg,40,bpg,SSIM,0.9604430413703263
tadej-skofic-571573-unsplash,30,jpg,40,bpg,SCC,0.16270802995919983
tadej-skofic-571573-unsplash,30,jpg,40,bpg,SAM,0.021706222514972385
tadej-skofic-571573-unsplash,30,jpg,40,bpg,VIFP,0.9303069218229478
tadej-skofic-571573-unsplash,30,jpg,40,jp2,PSNR,39.113421835830515
tadej-skofic-571573-unsplash,30,jpg,40,jp2,UQI,0.9956872672629437
tadej-skofic-571573-unsplash,30,jpg,40,jp2,SSIM,0.9534964875642272
tadej-skofic-571573-unsplash,30,jpg,40,jp2,SCC,0.13862831952868293
tadej-skofic-571573-unsplash,30,jpg,40,jp2,SAM,0.02398478106772156
tadej-skofic-571573-unsplash,30,jpg,40,jp2,VIFP,0.9018035193763769
tadej-skofic-571573-unsplash,30,jpg,40,jpg,PSNR,38.10025568979852
tadej-skofic-571573-unsplash,30,jpg,40,jpg,UQI,0.9952426123440589
tadej-skofic-571573-unsplash,30,jpg,40,jpg,SSIM,0.9444826722630317
tadej-skofic-571573-unsplash,30,jpg,40,jpg,SCC,0.313645758250067
tadej-skofic-571573-unsplash,30,jpg,40,jpg,SAM,0.027631863384759234
tadej-skofic-571573-unsplash,30,jpg,40,jpg,VIFP,0.9003325018451219
tadej-skofic-571573-unsplash,30,jpg,40,jxr,PSNR,38.356870792413346
tadej-skofic-571573-unsplash,30,jpg,40,jxr,UQI,0.9959845571723069
tadej-skofic-571573-unsplash,30,jpg,40,jxr,SSIM,0.9370358166158788
tadej-skofic-571573-unsplash,30,jpg,40,jxr,SCC,0.1868713418928183
tadej-skofic-571573-unsplash,30,jpg,40,jxr,SAM,0.02696444614353724
tadej-skofic-571573-unsplash,30,jpg,40,jxr,VIFP,0.9115978957968346
tadej-skofic-571573-unsplash,30,jpg,60,bpg,PSNR,39.81968594130588
